task_id,timestamp,agent,workflow_type,confidence,amount,vendor_id,vendor_type,risk_level,human_reviewed,ai_decision,final_decision,correct,processing_time_seconds,exception_type
T-18086,2026-07-02 08:41:44,Accounts Payable AI,non_po_invoice,0.9392,41424.73,NV-0094,new,medium,True,reject,reject,True,274,price_mismatch
T-18087,2026-07-02 08:56:06,Accounts Payable AI,po_invoice,0.9644,15095.69,V-0387,existing,low,False,approve,approve,True,17,none
T-18088,2026-07-02 09:16:58,Accounts Payable AI,po_invoice,0.8859,5906.48,NV-0010,new,medium,True,reject,reject,True,340,none
T-18089,2026-07-02 09:30:29,Accounts Payable AI,standard_invoice,0.9645,19313.73,V-0014,existing,low,False,reject,reject,True,19,none
T-18090,2026-07-02 09:37:35,Accounts Payable AI,po_invoice,0.9515,32702.09,V-0255,existing,low,False,approve,approve,True,37,none
T-18091,2026-07-02 09:40:28,Accounts Payable AI,po_invoice,0.9563,18391.45,V-0158,existing,medium,True,reject,reject,True,363,duplicate_invoice
T-18092,2026-07-02 10:15:21,Accounts Payable AI,non_po_invoice,0.9925,42854.03,V-0060,existing,low,False,approve,approve,True,21,none
T-18093,2026-07-02 10:18:52,Accounts Payable AI,non_po_invoice,0.9787,4781.37,V-0351,existing,low,False,approve,approve,True,13,none
T-18094,2026-07-02 10:26:27,Accounts Payable AI,non_po_invoice,0.9678,42212.44,V-0389,existing,low,False,approve,approve,True,37,none
T-18095,2026-07-02 10:42:11,Accounts Payable AI,po_invoice,0.9711,21173.25,V-0366,existing,low,False,approve,approve,True,36,none
T-18096,2026-07-02 10:50:38,Accounts Payable AI,po_invoice,0.9924,17495.24,V-0384,existing,low,False,approve,approve,True,31,none
T-18097,2026-07-02 11:40:07,Accounts Payable AI,po_invoice,0.9701,15459.97,V-0123,existing,low,False,approve,approve,True,21,none
T-18098,2026-07-02 11:51:34,Accounts Payable AI,non_po_invoice,0.9209,18209.46,V-0176,existing,medium,True,approve,approve,True,334,duplicate_invoice
T-18099,2026-07-02 12:12:00,Accounts Payable AI,po_invoice,0.9793,52651.44,V-0219,existing,low,False,approve,approve,True,29,none
T-18100,2026-07-02 12:15:36,Accounts Payable AI,po_invoice,0.97,26725.0,V-0258,existing,low,False,approve,approve,True,13,none
T-18101,2026-07-02 12:55:43,Accounts Payable AI,po_invoice,0.9723,45434.55,V-0279,existing,low,False,approve,approve,True,12,none
T-18102,2026-07-02 12:55:47,Accounts Payable AI,standard_invoice,0.9282,15050.35,V-0232,existing,low,False,reject,reject,True,55,missing_po
T-18103,2026-07-02 13:00:07,Accounts Payable AI,standard_invoice,0.9537,12466.39,V-0130,existing,low,False,approve,approve,True,21,none
T-18104,2026-07-02 13:11:51,Accounts Payable AI,po_invoice,0.9275,8983.2,V-0284,existing,medium,True,reject,reject,True,281,duplicate_invoice
T-18105,2026-07-02 13:27:47,Accounts Payable AI,standard_invoice,0.8931,57987.15,V-0352,existing,medium,True,approve,approve,True,273,price_mismatch
T-18106,2026-07-02 13:29:57,Accounts Payable AI,po_invoice,0.9547,37370.87,V-0170,existing,low,False,approve,approve,True,25,none
T-18107,2026-07-02 13:35:13,Accounts Payable AI,po_invoice,0.9733,29837.06,V-0165,existing,low,False,approve,approve,True,23,none
T-18108,2026-07-02 13:37:35,Accounts Payable AI,non_po_invoice,0.8596,31353.88,NV-0065,new,medium,True,approve,approve,True,171,none
T-18109,2026-07-02 13:43:27,Accounts Payable AI,po_invoice,0.9508,4296.47,V-0164,existing,low,False,approve,approve,True,22,none
T-18110,2026-07-02 13:45:38,Accounts Payable AI,po_invoice,0.9387,15607.03,V-0168,existing,low,False,reject,reject,True,11,none
T-18111,2026-07-02 13:45:41,Accounts Payable AI,po_invoice,0.9649,13890.13,V-0164,existing,low,True,approve,approve,True,250,missing_approval
T-18112,2026-07-02 13:57:36,Accounts Payable AI,po_invoice,0.989,79035.11,V-0020,existing,medium,False,approve,approve,True,23,none
T-18113,2026-07-02 14:19:16,Accounts Payable AI,po_invoice,0.9788,4638.93,V-0038,existing,low,False,approve,approve,True,22,none
T-18114,2026-07-02 14:32:24,Accounts Payable AI,po_invoice,0.958,61928.98,V-0233,existing,low,False,approve,approve,True,7,none
T-18115,2026-07-02 14:39:09,Accounts Payable AI,non_po_invoice,0.9705,25339.22,V-0261,existing,low,False,reject,reject,True,13,none
T-18116,2026-07-02 14:41:00,Accounts Payable AI,standard_invoice,0.9664,24401.8,V-0272,existing,low,True,approve,approve,True,267,missing_approval
T-18117,2026-07-02 14:42:05,Accounts Payable AI,po_invoice,0.9827,225083.82,V-0391,existing,high,True,reject,reject,True,153,none
T-18118,2026-07-02 14:43:26,Accounts Payable AI,standard_invoice,0.9139,10462.35,V-0261,existing,low,False,approve,approve,True,22,none
T-18119,2026-07-02 14:47:21,Accounts Payable AI,po_invoice,0.9719,37736.22,V-0119,existing,low,False,reject,reject,True,25,none
T-18120,2026-07-02 14:47:36,Accounts Payable AI,po_invoice,0.9858,23026.11,V-0301,existing,low,False,approve,approve,True,17,none
T-18121,2026-07-02 15:13:26,Accounts Payable AI,non_po_invoice,0.9929,68587.63,V-0153,existing,low,False,approve,approve,True,22,none
T-18122,2026-07-02 15:14:22,Accounts Payable AI,non_po_invoice,0.9724,68938.67,V-0220,existing,low,False,approve,approve,True,13,none
T-18123,2026-07-02 15:27:16,Accounts Payable AI,po_invoice,0.9696,40171.47,V-0191,existing,low,False,approve,approve,True,23,none
T-18124,2026-07-02 15:33:19,Accounts Payable AI,po_invoice,0.9844,60916.4,V-0089,existing,low,False,approve,approve,True,50,none
T-18125,2026-07-02 15:39:25,Accounts Payable AI,po_invoice,0.9675,60561.43,V-0215,existing,low,False,approve,approve,True,26,none
T-18126,2026-07-02 15:44:41,Accounts Payable AI,po_invoice,0.941,22487.25,V-0283,existing,low,False,approve,approve,True,38,none
T-18127,2026-07-02 15:44:56,Accounts Payable AI,po_invoice,0.8873,29349.64,NV-0005,new,medium,True,reject,reject,True,384,none
T-18128,2026-07-02 15:57:06,Accounts Payable AI,non_po_invoice,0.9743,30970.55,V-0015,existing,low,False,approve,approve,True,8,none
T-18129,2026-07-02 15:57:46,Accounts Payable AI,po_invoice,0.9644,33587.0,V-0124,existing,low,False,approve,approve,True,42,none
T-18130,2026-07-02 16:50:32,Accounts Payable AI,non_po_invoice,0.9583,4303.02,V-0065,existing,low,False,approve,approve,True,22,none
T-18131,2026-07-02 17:06:07,Accounts Payable AI,po_invoice,0.9166,44253.93,V-0306,existing,medium,False,reject,reject,True,69,price_mismatch
T-18132,2026-07-02 17:09:27,Accounts Payable AI,non_po_invoice,0.9947,28349.33,V-0164,existing,low,False,approve,approve,True,13,none
T-18133,2026-07-02 17:41:28,Accounts Payable AI,po_invoice,0.8947,30443.24,NV-0091,new,medium,True,approve,approve,True,201,none
T-18134,2026-07-02 17:48:59,Accounts Payable AI,non_po_invoice,0.9868,35374.06,V-0285,existing,low,False,approve,approve,True,11,none
T-18135,2026-07-02 17:55:44,Accounts Payable AI,standard_invoice,0.9733,81991.29,V-0093,existing,medium,False,approve,approve,True,21,none
T-18136,2026-07-02 18:08:28,Accounts Payable AI,non_po_invoice,0.8795,12108.53,V-0344,existing,medium,True,reject,reject,True,379,duplicate_invoice
T-18137,2026-07-02 18:26:37,Accounts Payable AI,po_invoice,0.9683,15413.77,V-0043,existing,low,False,approve,approve,True,15,none
T-18138,2026-07-02 18:39:54,Accounts Payable AI,po_invoice,0.9718,66937.45,V-0360,existing,low,True,approve,approve,True,301,missing_approval
T-18139,2026-07-02 18:41:46,Accounts Payable AI,po_invoice,0.9934,33226.68,V-0198,existing,low,False,approve,approve,True,62,none
T-18140,2026-07-02 18:50:53,Accounts Payable AI,standard_invoice,0.9148,22017.06,V-0087,existing,medium,True,approve,approve,True,315,contract_mismatch
T-18141,2026-07-02 18:54:33,Accounts Payable AI,po_invoice,0.8775,72618.68,V-0294,existing,medium,True,reject,reject,True,166,contract_mismatch
T-18142,2026-07-02 18:54:40,Accounts Payable AI,standard_invoice,0.9781,23331.74,V-0007,existing,low,False,approve,approve,True,21,none
T-18143,2026-07-02 19:16:34,Accounts Payable AI,standard_invoice,0.9905,14654.32,V-0286,existing,low,False,approve,approve,True,34,none
T-18144,2026-07-02 19:16:41,Accounts Payable AI,non_po_invoice,0.9572,32802.68,V-0349,existing,low,False,approve,approve,True,42,none
T-18145,2026-07-02 19:23:02,Accounts Payable AI,standard_invoice,0.869,21654.0,NV-0115,new,medium,True,approve,approve,True,82,none
T-18146,2026-07-02 19:33:50,Accounts Payable AI,po_invoice,0.9685,13531.55,V-0267,existing,low,False,approve,approve,True,22,none
T-18147,2026-07-02 19:43:17,Accounts Payable AI,po_invoice,0.9722,17810.38,V-0375,existing,low,False,approve,approve,True,15,none
T-18148,2026-07-02 19:57:57,Accounts Payable AI,po_invoice,0.9669,37394.28,V-0008,existing,low,False,approve,approve,True,43,none
T-18149,2026-07-02 19:58:23,Accounts Payable AI,po_invoice,0.9688,28346.59,V-0007,existing,low,False,approve,approve,True,40,none
T-18150,2026-07-02 20:14:37,Accounts Payable AI,po_invoice,0.9556,31757.66,V-0129,existing,low,False,approve,approve,True,107,missing_po
T-18151,2026-07-02 20:18:22,Accounts Payable AI,po_invoice,0.9667,54021.16,V-0051,existing,low,False,approve,approve,True,22,none
T-18152,2026-07-02 20:25:10,Accounts Payable AI,po_invoice,0.956,199889.81,V-0150,existing,high,True,approve,approve,True,263,missing_approval
T-18153,2026-07-02 20:25:31,Accounts Payable AI,po_invoice,0.9711,22049.39,V-0163,existing,low,False,approve,approve,True,32,none
T-18154,2026-07-02 20:30:07,Accounts Payable AI,po_invoice,0.9252,15779.96,V-0303,existing,low,False,reject,reject,True,12,none
T-18155,2026-07-02 20:44:47,Accounts Payable AI,standard_invoice,0.911,21940.41,V-0076,existing,low,False,approve,approve,True,15,none
T-18156,2026-07-02 20:58:30,Accounts Payable AI,po_invoice,0.9254,53922.85,V-0204,existing,low,False,approve,approve,True,17,none
T-18157,2026-07-02 21:01:14,Accounts Payable AI,po_invoice,0.9584,70353.14,V-0398,existing,low,False,approve,approve,True,11,none
T-18158,2026-07-02 21:12:22,Accounts Payable AI,po_invoice,0.9282,27200.2,V-0197,existing,low,False,approve,approve,True,27,none
T-18159,2026-07-02 21:24:34,Accounts Payable AI,po_invoice,0.923,36169.75,V-0348,existing,low,False,approve,approve,True,32,none
T-18160,2026-07-02 21:46:05,Accounts Payable AI,standard_invoice,0.9838,18670.04,V-0312,existing,low,False,approve,approve,True,62,none
T-18161,2026-07-02 21:57:52,Accounts Payable AI,non_po_invoice,0.9752,21977.6,V-0370,existing,low,False,approve,approve,True,28,none
T-18162,2026-07-02 21:58:13,Accounts Payable AI,po_invoice,0.9646,43088.63,V-0203,existing,low,False,approve,approve,True,69,missing_po
T-18163,2026-07-02 22:06:12,Accounts Payable AI,non_po_invoice,0.9645,16806.01,V-0001,existing,low,True,approve,approve,True,203,none
T-18164,2026-07-02 22:06:48,Accounts Payable AI,non_po_invoice,0.9861,22511.07,V-0332,existing,low,False,approve,approve,True,26,none
T-18165,2026-07-02 22:12:57,Accounts Payable AI,po_invoice,0.8414,14044.99,V-0099,existing,low,True,approve,approve,True,421,none
T-18166,2026-07-02 22:14:30,Accounts Payable AI,non_po_invoice,0.944,27349.38,NV-0120,new,medium,False,approve,approve,True,24,none
T-18167,2026-07-02 22:29:27,Accounts Payable AI,po_invoice,0.9141,73390.16,V-0052,existing,low,False,approve,approve,True,17,none
T-18168,2026-07-02 22:31:16,Accounts Payable AI,non_po_invoice,0.9313,26240.62,V-0093,existing,low,False,approve,approve,True,8,none
T-18169,2026-07-02 22:35:09,Accounts Payable AI,po_invoice,0.9592,14055.76,V-0364,existing,low,False,approve,approve,True,12,none
T-18170,2026-07-02 22:39:56,Accounts Payable AI,standard_invoice,0.9663,21803.83,NV-0032,new,medium,False,approve,approve,True,12,none
T-18171,2026-07-02 23:02:07,Accounts Payable AI,standard_invoice,0.9331,23423.8,V-0104,existing,low,False,approve,approve,True,18,none
T-18172,2026-07-02 23:08:30,Accounts Payable AI,po_invoice,0.9728,19761.05,V-0011,existing,low,False,approve,approve,True,17,none
T-18173,2026-07-02 23:17:46,Accounts Payable AI,po_invoice,0.9902,87371.5,V-0388,existing,medium,False,approve,approve,True,44,none
T-18174,2026-07-02 23:21:59,Accounts Payable AI,po_invoice,0.9086,5625.14,V-0174,existing,low,True,approve,approve,True,995,missing_approval
T-18175,2026-07-02 23:30:43,Accounts Payable AI,non_po_invoice,0.894,39131.27,V-0115,existing,low,True,approve,approve,True,456,none
T-18176,2026-07-02 23:39:31,Accounts Payable AI,standard_invoice,0.9744,33124.85,V-0199,existing,low,False,approve,approve,True,22,none
T-18177,2026-07-02 23:55:56,Accounts Payable AI,standard_invoice,0.8949,29220.5,V-0351,existing,low,True,approve,approve,True,476,none
T-18178,2026-07-02 23:55:59,Accounts Payable AI,standard_invoice,0.878,30189.42,V-0301,existing,low,True,approve,approve,True,367,none
T-18179,2026-07-02 23:56:58,Accounts Payable AI,standard_invoice,0.9265,47408.9,V-0142,existing,low,False,reject,reject,True,58,none
T-18180,2026-07-03 00:11:10,Accounts Payable AI,po_invoice,0.9727,31409.15,V-0066,existing,low,False,approve,approve,True,34,none
T-18181,2026-07-03 00:24:19,Accounts Payable AI,po_invoice,0.9338,45732.04,V-0067,existing,medium,True,approve,approve,True,227,contract_mismatch
T-18182,2026-07-03 00:44:24,Accounts Payable AI,po_invoice,0.9789,57692.17,V-0132,existing,low,False,approve,approve,True,41,none
T-18183,2026-07-03 00:55:15,Accounts Payable AI,non_po_invoice,0.9381,49722.17,V-0365,existing,low,False,approve,approve,True,49,none
T-18184,2026-07-03 00:56:08,Accounts Payable AI,standard_invoice,0.9803,30967.42,V-0272,existing,low,False,approve,approve,True,10,none
T-18185,2026-07-03 00:59:00,Accounts Payable AI,po_invoice,0.9441,16803.42,V-0186,existing,low,True,approve,approve,True,191,none
T-18186,2026-07-03 01:06:33,Accounts Payable AI,po_invoice,0.9605,19819.68,V-0065,existing,low,False,approve,approve,True,23,none
T-18187,2026-07-03 01:30:29,Accounts Payable AI,standard_invoice,0.8895,20444.34,V-0309,existing,low,True,approve,approve,True,236,none
T-18188,2026-07-03 01:31:18,Accounts Payable AI,po_invoice,0.9205,5265.07,V-0222,existing,low,False,approve,approve,True,10,none
T-18189,2026-07-03 01:31:36,Accounts Payable AI,standard_invoice,0.9415,38846.28,V-0272,existing,medium,True,reject,reject,True,362,duplicate_invoice
T-18190,2026-07-03 01:33:25,Accounts Payable AI,po_invoice,0.9191,13744.55,NV-0084,new,medium,True,reject,reject,True,257,none
T-18191,2026-07-03 01:46:25,Accounts Payable AI,po_invoice,0.9404,94270.89,NV-0098,new,medium,True,approve,approve,True,226,duplicate_invoice
T-18192,2026-07-03 01:53:19,Accounts Payable AI,po_invoice,0.9555,26097.56,V-0004,existing,low,False,approve,approve,True,20,none
T-18193,2026-07-03 01:54:58,Accounts Payable AI,standard_invoice,0.8943,24150.03,NV-0056,new,medium,True,reject,reject,True,507,price_mismatch
T-18194,2026-07-03 02:04:26,Accounts Payable AI,po_invoice,0.9464,32654.58,NV-0124,new,medium,False,approve,approve,True,72,missing_po
T-18195,2026-07-03 02:06:35,Accounts Payable AI,standard_invoice,0.9721,54700.43,V-0233,existing,low,False,approve,approve,True,34,none
T-18196,2026-07-03 02:35:59,Accounts Payable AI,non_po_invoice,0.9156,9674.77,V-0362,existing,low,False,approve,approve,True,16,none
T-18197,2026-07-03 02:37:12,Accounts Payable AI,non_po_invoice,0.9855,8532.99,V-0183,existing,low,False,approve,approve,True,12,none
T-18198,2026-07-03 02:41:45,Accounts Payable AI,po_invoice,0.9422,29924.48,V-0279,existing,low,False,reject,reject,True,56,none
T-18199,2026-07-03 02:45:14,Accounts Payable AI,po_invoice,0.9382,46588.96,V-0311,existing,low,True,approve,approve,True,527,missing_approval
T-18200,2026-07-03 03:06:20,Accounts Payable AI,standard_invoice,0.8959,23917.17,V-0192,existing,medium,True,reject,reject,True,329,contract_mismatch
T-18201,2026-07-03 03:06:50,Accounts Payable AI,po_invoice,0.9472,34640.54,V-0274,existing,low,False,approve,approve,True,14,none
T-18202,2026-07-03 03:08:52,Accounts Payable AI,po_invoice,0.9322,27310.88,V-0269,existing,low,False,approve,approve,True,14,none
T-18203,2026-07-03 03:30:27,Accounts Payable AI,po_invoice,0.9721,16308.81,V-0314,existing,low,False,approve,approve,True,37,none
T-18204,2026-07-03 03:34:08,Accounts Payable AI,standard_invoice,0.927,22672.28,V-0210,existing,medium,True,approve,approve,True,157,contract_mismatch
T-18205,2026-07-03 03:47:55,Accounts Payable AI,po_invoice,0.9819,43485.44,V-0294,existing,low,False,approve,approve,True,12,none
T-18206,2026-07-03 04:15:14,Accounts Payable AI,po_invoice,0.9684,21760.75,V-0331,existing,low,False,reject,reject,True,29,none
T-18207,2026-07-03 04:15:24,Accounts Payable AI,non_po_invoice,0.9152,50677.49,V-0352,existing,low,False,approve,approve,True,37,none
T-18208,2026-07-03 04:20:44,Accounts Payable AI,non_po_invoice,0.9495,7195.95,V-0374,existing,low,False,approve,approve,True,17,none
T-18209,2026-07-03 04:36:15,Accounts Payable AI,non_po_invoice,0.9159,14455.28,V-0377,existing,medium,True,reject,reject,True,453,contract_mismatch
T-18210,2026-07-03 04:40:53,Accounts Payable AI,standard_invoice,0.931,26594.2,V-0021,existing,low,False,approve,approve,True,16,none
T-18211,2026-07-03 04:47:08,Accounts Payable AI,po_invoice,0.9663,10926.24,V-0234,existing,low,False,approve,approve,True,30,none
T-18212,2026-07-03 04:52:53,Accounts Payable AI,standard_invoice,0.9565,139923.4,V-0356,existing,medium,True,approve,approve,True,169,none
T-18213,2026-07-03 05:10:49,Accounts Payable AI,standard_invoice,0.9671,15532.25,V-0250,existing,low,False,approve,approve,True,19,none
T-18214,2026-07-03 05:18:47,Accounts Payable AI,po_invoice,0.9345,41822.66,V-0216,existing,low,False,reject,reject,True,111,missing_po
T-18215,2026-07-03 05:44:19,Accounts Payable AI,po_invoice,0.9888,33578.27,V-0196,existing,low,False,approve,approve,True,24,none
T-18216,2026-07-03 05:51:09,Accounts Payable AI,po_invoice,0.9448,52308.69,V-0400,existing,low,False,approve,approve,True,38,missing_po
T-18217,2026-07-03 05:53:47,Accounts Payable AI,non_po_invoice,0.9225,13188.01,V-0074,existing,low,False,approve,approve,True,28,none
T-18218,2026-07-03 05:54:09,Accounts Payable AI,po_invoice,0.9955,15977.2,V-0233,existing,low,False,approve,approve,True,20,none
T-18219,2026-07-03 06:11:46,Accounts Payable AI,po_invoice,0.9418,22369.79,V-0157,existing,low,False,approve,approve,True,23,none
T-18220,2026-07-03 06:19:55,Accounts Payable AI,po_invoice,0.9757,24137.85,V-0056,existing,low,False,approve,approve,True,57,none
T-18221,2026-07-03 06:27:06,Accounts Payable AI,standard_invoice,0.9099,119623.29,V-0246,existing,medium,True,approve,approve,True,209,none
